path,tier,scene,scene_group,light,setting,framing,license,attribution,source,url,md5
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,-murdoc (Maybe trading) https://www.flickr.com/photos/jjw3k/14962492602,openimages:validation:033c819c0e0b382e,https://open-images-dataset.s3.amazonaws.com/validation/033c819c0e0b382e.jpg,0a24c172dab46f50ff81efcb5d99b863
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Kenny Cole https://www.flickr.com/photos/kennycole/19924935639/,openimages:validation:97a5515aee2499ad,https://open-images-dataset.s3.amazonaws.com/validation/97a5515aee2499ad.jpg,5bbedf164595274ca7eaf4bd58fe6f59
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Øklands trykksaker - av Bergen Off. Bibliotek https://www.flickr.com/photos/oklands_trykksaker/4702935024,openimages:validation:ac3d956bdc8e9a85,https://open-images-dataset.s3.amazonaws.com/validation/ac3d956bdc8e9a85.jpg,600a24cf529962e80130b91fe72ccccd
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Digital Game Museum https://www.flickr.com/photos/digitalgamemuseum/5947821248,openimages:validation:4f2cd4f4a41d1ad3,https://open-images-dataset.s3.amazonaws.com/validation/4f2cd4f4a41d1ad3.jpg,f2cdc13dea8d3741e4fa88e255fe9beb
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Jukka Zitting https://www.flickr.com/photos/jlz/4194029036,openimages:validation:0f40f3137be5f727,https://open-images-dataset.s3.amazonaws.com/validation/0f40f3137be5f727.jpg,4058e026395e8df349f9a1c42f7936fd
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,sung ming whang https://www.flickr.com/photos/smwhang/4590738266,openimages:validation:05a9160cd94b1fe4,https://open-images-dataset.s3.amazonaws.com/validation/05a9160cd94b1fe4.jpg,f250b79986e52a0d118cd8b35a4ea32c
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,fervent-adepte-de-la-mode https://www.flickr.com/photos/51528537@N08/4870241360,openimages:validation:d71dc791224b7964,https://open-images-dataset.s3.amazonaws.com/validation/d71dc791224b7964.jpg,fd261f8a9ea13944c718bd18a5df53fb
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Mehmet Pinarci https://www.flickr.com/photos/99843102@N05/14020760665,openimages:validation:10b0a4ad3ea0bac0,https://open-images-dataset.s3.amazonaws.com/validation/10b0a4ad3ea0bac0.jpg,ff84757ede4df897ba36f586cb0b2894
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Heidi Rewell - alternativefashioninsl.com https://www.flickr.com/photos/heidirewell/18962272625,openimages:validation:bd6bcadcd2f98603,https://open-images-dataset.s3.amazonaws.com/validation/bd6bcadcd2f98603.jpg,36fb1b446e1e8484e18f4a4257899cce
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Nik https://www.flickr.com/photos/nikboi/9617156897/,openimages:validation:f20dbcd07c475ed4,https://open-images-dataset.s3.amazonaws.com/validation/f20dbcd07c475ed4.jpg,835736f025ccde5c56a8ceb2003be87d
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Billie Grace Ward https://www.flickr.com/photos/wwward0/14411342784,openimages:validation:c06612aadc00e430,https://open-images-dataset.s3.amazonaws.com/validation/c06612aadc00e430.jpg,d597319cdb064c7d5858b0edfe07ead6
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Luigi Mengato https://www.flickr.com/photos/luigimengato/5600952795,openimages:validation:6c5a13f1f0edc9a8,https://open-images-dataset.s3.amazonaws.com/validation/6c5a13f1f0edc9a8.jpg,23644525e2710d846039cfbb1c15b9cc
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Kārlis Dambrāns https://www.flickr.com/photos/janitors/14639498630,openimages:validation:c4f39f3bd2e64016,https://open-images-dataset.s3.amazonaws.com/validation/c4f39f3bd2e64016.jpg,bd48afe85b46fed2e039301f787521b5
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Evangelical Resident https://www.flickr.com/photos/virtualevangelical/16750933257,openimages:validation:8720a27f0fcdcd90,https://open-images-dataset.s3.amazonaws.com/validation/8720a27f0fcdcd90.jpg,3972a01fd1f6cb5df3fa33422a3dac96
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Christopher Adams https://www.flickr.com/photos/christopheradams/7861777124,openimages:validation:bc91bc871230c5b1,https://open-images-dataset.s3.amazonaws.com/validation/bc91bc871230c5b1.jpg,bb17bc9a52f70ae467941c80d1dddb4b
,scene,abstract,other,,,close_up,https://creativecommons.org/licenses/by/2.0/,Kuttelie https://www.flickr.com/photos/23490892@N02/13703162344/,openimages:validation:b78703b1e2859e4c,https://open-images-dataset.s3.amazonaws.com/validation/b78703b1e2859e4c.jpg,8f34ad9526f5eea940fe2eeeda85c254
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,#158 https://www.flickr.com/photos/hashtag158/5706947914/,openimages:validation:6ce6fafe79ef72ad,https://open-images-dataset.s3.amazonaws.com/validation/6ce6fafe79ef72ad.jpg,838ff215784e896c9f2d90eaa6671484
,scene,abstract,other,,,close_up,https://creativecommons.org/licenses/by/2.0/,Chase Lindberg https://www.flickr.com/photos/chaselindberg/5764335356,openimages:validation:723cdee1a60ecb48,https://open-images-dataset.s3.amazonaws.com/validation/723cdee1a60ecb48.jpg,07ecd2be0fd01329ec30d0c7dd8823df
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Amy https://www.flickr.com/photos/irulan_amy/14937015448,openimages:validation:5d6f6b9c77f2de36,https://open-images-dataset.s3.amazonaws.com/validation/5d6f6b9c77f2de36.jpg,246aceec3e31d3328d9f5bd863c24f8c
,scene,abstract,other,,,close_up,https://creativecommons.org/licenses/by/2.0/,distelfliege https://www.flickr.com/photos/distelfliege/17300544865,openimages:validation:085849a60c818140,https://open-images-dataset.s3.amazonaws.com/validation/085849a60c818140.jpg,e1414f669201ba1213acde364fb6a2ec
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Me-Liss-A https://www.flickr.com/photos/lissjasmin/6324231116,openimages:validation:ba246c102bf13a92,https://open-images-dataset.s3.amazonaws.com/validation/ba246c102bf13a92.jpg,59c7718180e824ebd81d7a13292bc81e
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Sarah https://www.flickr.com/photos/dichohecho/3592886211,openimages:validation:0528011ebe294817,https://open-images-dataset.s3.amazonaws.com/validation/0528011ebe294817.jpg,4ef767ae6d2bfb39bd03a03aa9ed70ef
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,yoppy https://www.flickr.com/photos/spilt-milk/4960367206,openimages:validation:2ef5492ef6e5ba4f,https://open-images-dataset.s3.amazonaws.com/validation/2ef5492ef6e5ba4f.jpg,aa1b945d3fca1997f2f49cd8a175d8ca
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Blondinrikard Fröberg https://www.flickr.com/photos/blondinrikard/18834407586,openimages:validation:12ca1e664d9911a2,https://open-images-dataset.s3.amazonaws.com/validation/12ca1e664d9911a2.jpg,3426779b04c83ffce46833fc1726d6e1
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,lambsandivydesigns.com https://www.flickr.com/photos/lambsandivydesigns/15822800285,openimages:validation:74d2d01bf2e2097e,https://open-images-dataset.s3.amazonaws.com/validation/74d2d01bf2e2097e.jpg,b5ac3d33bd7128d7ee3b5697dbd7ddba
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Jordan Deja https://www.flickr.com/photos/deeyhordee/4168463945,openimages:validation:46c63f45262a8ac5,https://open-images-dataset.s3.amazonaws.com/validation/46c63f45262a8ac5.jpg,c433c2f5b1d04eee163ef08535e87952
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,nycmominthecity https://www.flickr.com/photos/nycmominthecity/5652153029,openimages:validation:4e3434295a04dbf7,https://open-images-dataset.s3.amazonaws.com/validation/4e3434295a04dbf7.jpg,74a499870ff5a175f5c5e96728966934
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Shari https://www.flickr.com/photos/28998778@N00/8013421462,openimages:validation:19956690b58448f8,https://open-images-dataset.s3.amazonaws.com/validation/19956690b58448f8.jpg,473c2e573dd1d1b26c0eb1397d434b94
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,cakersandco https://www.flickr.com/photos/knitgirl63/3479696315,openimages:validation:13294241736a49d7,https://open-images-dataset.s3.amazonaws.com/validation/13294241736a49d7.jpg,e2d448ebfb45a4cf4347091c4141e622
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,rehview https://www.flickr.com/photos/snoopert/3965647631,openimages:validation:90300c946547767c,https://open-images-dataset.s3.amazonaws.com/validation/90300c946547767c.jpg,630b5f103d7d63b18262ca1d7912103b
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Christian Schnettelker https://www.flickr.com/photos/manoftaste-de/19846620829,openimages:validation:8457c5c14a7cc987,https://open-images-dataset.s3.amazonaws.com/validation/8457c5c14a7cc987.jpg,6d2e54039e86a7a2c8e54accaf864bdc
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Fergal Carr https://www.flickr.com/photos/fergiec/235400267,openimages:validation:0b19fbf13f8296d6,https://open-images-dataset.s3.amazonaws.com/validation/0b19fbf13f8296d6.jpg,249b645f425145dff8fd14a44609a9e7
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Tim Walker https://www.flickr.com/photos/timjoyfamily/8657947139,openimages:validation:474a3a05cb65320b,https://open-images-dataset.s3.amazonaws.com/validation/474a3a05cb65320b.jpg,af097af2fab58778ed86bf1e8e1972ed
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Luke Lawreszuk https://www.flickr.com/photos/luke-photography/13215638364,openimages:validation:65edcf161fdaa5d3,https://open-images-dataset.s3.amazonaws.com/validation/65edcf161fdaa5d3.jpg,fcb5dc503a3d72ffec01e4a2599c248f
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Michael Smith https://www.flickr.com/photos/mbransons/4699611945,openimages:validation:b67f7e3c19750778,https://open-images-dataset.s3.amazonaws.com/validation/b67f7e3c19750778.jpg,28ad4fdc6e866fa8d1b1d62e6239a365
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,David Amsler https://www.flickr.com/photos/amslerpix/15707332127,openimages:validation:f40b61af72171904,https://open-images-dataset.s3.amazonaws.com/validation/f40b61af72171904.jpg,a41821d47e0603205a9ebdeb9647b19d
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Daniel Lobo https://www.flickr.com/photos/daquellamanera/1470600334,openimages:validation:d5c23e340a05d0b8,https://open-images-dataset.s3.amazonaws.com/validation/d5c23e340a05d0b8.jpg,02cffe2fafc87866f7d3dbd136e0090e
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Jens karlsson https://www.flickr.com/photos/chapter3/2446940639,openimages:validation:253fc5b5281180ff,https://open-images-dataset.s3.amazonaws.com/validation/253fc5b5281180ff.jpg,3ddc3be0f9b250c1ccca0fe50481d555
,scene,abstract,other,,,,https://creativecommons.org/licenses/by/2.0/,Alosh Bennett https://www.flickr.com/photos/aloshbennett/3019113705/,openimages:validation:021ffae0d3d1d25b,https://open-images-dataset.s3.amazonaws.com/validation/021ffae0d3d1d25b.jpg,a3722ca31115b85c80e29bfc232f7051
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Guy MOLL https://www.flickr.com/photos/guymoll/2974179514,openimages:test:8a302544fe309f11,https://open-images-dataset.s3.amazonaws.com/test/8a302544fe309f11.jpg,fc7f56ba0f2cd9283285767b8f1a40c4
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,paul f https://www.flickr.com/photos/12808493@N00/16486459455,openimages:test:b7b809456645605a,https://open-images-dataset.s3.amazonaws.com/test/b7b809456645605a.jpg,2ec968310505b47741316ac8b26f1c4e
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Eliya https://www.flickr.com/photos/eliya/419505438,openimages:test:8bad9c973ef409a9,https://open-images-dataset.s3.amazonaws.com/test/8bad9c973ef409a9.jpg,8968f9e18737af8c239a8f151373819b
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Dawn Huczek https://www.flickr.com/photos/31064702@N05/3906295363,openimages:test:70470f22b97eb2a0,https://open-images-dataset.s3.amazonaws.com/test/70470f22b97eb2a0.jpg,506a9ab89df709304e99d89716029659
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Lee Hulbert-Williams https://www.flickr.com/photos/drleehw/7974367098,openimages:test:ca9da8b73988c5ed,https://open-images-dataset.s3.amazonaws.com/test/ca9da8b73988c5ed.jpg,49cbe9856762b0797df2797c3d3f6099
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,bottled_void https://www.flickr.com/photos/22964099@N05/2972481339,openimages:test:8d83efd50642ec04,https://open-images-dataset.s3.amazonaws.com/test/8d83efd50642ec04.jpg,a329f4df305c4ff937622dc231a72a43
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,nick fullerton https://www.flickr.com/photos/18203311@N08/3628485678,openimages:test:18f2af57c9d05ddc,https://open-images-dataset.s3.amazonaws.com/test/18f2af57c9d05ddc.jpg,4f6771ac1cd01153c4932808c4e91972
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,U.S. Fish and Wildlife Service Northeast Region https://www.flickr.com/photos/usfwsnortheast/7064506321,openimages:test:290ca9a215571ac2,https://open-images-dataset.s3.amazonaws.com/test/290ca9a215571ac2.jpg,074f0b8f8628228c280cfd09515cade4
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Nina Hale https://www.flickr.com/photos/94693506@N00/3206625767,openimages:test:c74d5f3dab4b8c14,https://open-images-dataset.s3.amazonaws.com/test/c74d5f3dab4b8c14.jpg,4d0723336d000ff062fa7c245bb78938
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Traj https://www.flickr.com/photos/traj/6864823556,openimages:test:fee86531ac6df3ef,https://open-images-dataset.s3.amazonaws.com/test/fee86531ac6df3ef.jpg,20d0f5da5f2961ce02b34bcc47415d9b
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,JasonParis https://www.flickr.com/photos/jasonparis/7938597062,openimages:test:b1d89ef7dfa11cb8,https://open-images-dataset.s3.amazonaws.com/test/b1d89ef7dfa11cb8.jpg,2f08a560c266373341f37df2e29eaee7
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Andy Reago &amp; Chrissy McClarren https://www.flickr.com/photos/wildreturn/11807967626,openimages:test:753e69f17675e835,https://open-images-dataset.s3.amazonaws.com/test/753e69f17675e835.jpg,d7e3d54384a67bb48902f7da646b38de
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,David Brodbeck https://www.flickr.com/photos/cgull/5718965359,openimages:test:384c32a640272513,https://open-images-dataset.s3.amazonaws.com/test/384c32a640272513.jpg,b2124ecbec0f4f37ca4434ccca9495c2
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Steve https://www.flickr.com/photos/fromoutofthevalley/14982210927,openimages:test:d84b26c3865bec24,https://open-images-dataset.s3.amazonaws.com/test/d84b26c3865bec24.jpg,9be158bf7f3126b4fbd9e13576260784
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Bruce Bouley https://www.flickr.com/photos/bouley/5500328490,openimages:test:e21b3c9ceda4960b,https://open-images-dataset.s3.amazonaws.com/test/e21b3c9ceda4960b.jpg,b14fe08d4d593fe6321b30b33771880d
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Tony Alter https://www.flickr.com/photos/78428166@N00/8684932644,openimages:test:d37ef275ce42d6fa,https://open-images-dataset.s3.amazonaws.com/test/d37ef275ce42d6fa.jpg,68966b0d81f1e15c8117a35e312ee44b
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Mighty Travels https://www.flickr.com/photos/96223380@N02/15578732136,openimages:test:2a58811c3075544d,https://open-images-dataset.s3.amazonaws.com/test/2a58811c3075544d.jpg,6b2e35e16cc029e9ca9579f850e87ee5
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,brian washburn https://www.flickr.com/photos/bgwashburn/13974468220,openimages:test:e6931e60dd8d3567,https://open-images-dataset.s3.amazonaws.com/test/e6931e60dd8d3567.jpg,fb868427e868cf37f5989a7d72a3a443
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Mike Maguire https://www.flickr.com/photos/mikespeaks/15400428610,openimages:test:df22d4352a82912b,https://open-images-dataset.s3.amazonaws.com/test/df22d4352a82912b.jpg,472e6bfd02f656cc8e3c28ae2a3b78e9
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,shutter41 https://www.flickr.com/photos/24277960@N08/2609390563,openimages:test:baa3b1a55e8a66cb,https://open-images-dataset.s3.amazonaws.com/test/baa3b1a55e8a66cb.jpg,c35780422d9b506c70776e0b29bf5921
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Andrew C https://www.flickr.com/photos/acryptozoo/15312200625,openimages:test:fd7b8fca015abb7c,https://open-images-dataset.s3.amazonaws.com/test/fd7b8fca015abb7c.jpg,05820c683341fb66428d3be9ddb11ade
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Joe North https://www.flickr.com/photos/joenorth/2827287487,openimages:test:0f4e511fc23b18ff,https://open-images-dataset.s3.amazonaws.com/test/0f4e511fc23b18ff.jpg,a3b7ca205b31b3fb27674757753d5921
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,S.Kiranjot Singh Malhotra https://www.flickr.com/photos/skiranjotsingh/6840664139,openimages:test:1b91d3a935dd37e8,https://open-images-dataset.s3.amazonaws.com/test/1b91d3a935dd37e8.jpg,bc2cc36edf4d5a0b8ab73018645de658
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Greg Pye https://www.flickr.com/photos/gregpye/3859309007,openimages:test:006a4d298e822b6c,https://open-images-dataset.s3.amazonaws.com/test/006a4d298e822b6c.jpg,86a251e14ef443c9c90b18e7574f6a0f
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Rolf F. Katzenberger https://www.flickr.com/photos/rfkatzenberger/9199211650,openimages:test:fb622b18c3eadfe4,https://open-images-dataset.s3.amazonaws.com/test/fb622b18c3eadfe4.jpg,324f72fd46f0f2859c16af8cb6d5a38c
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,skyseeker https://www.flickr.com/photos/skyseeker/65026285,openimages:test:80864b69fa3fc293,https://open-images-dataset.s3.amazonaws.com/test/80864b69fa3fc293.jpg,e6ccc7bcb5693e62609242ebd1874ef4
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Elias Gayles https://www.flickr.com/photos/elias_daniel/360040293,openimages:test:454c9dc134357b63,https://open-images-dataset.s3.amazonaws.com/test/454c9dc134357b63.jpg,3bc8fcd68e97760f52ef7c3ff85bc058
,scene,bird_flight,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,tuchodi https://www.flickr.com/photos/tuchodi/4546220213,openimages:test:626afde82efd5d24,https://open-images-dataset.s3.amazonaws.com/test/626afde82efd5d24.jpg,9051e52034b01b282b1f0660dd3da08d
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Tscherno https://www.flickr.com/photos/tscherno/5584760930,openimages:test:0253665f4e07c04f,https://open-images-dataset.s3.amazonaws.com/test/0253665f4e07c04f.jpg,dd0a6e19e845cf97cd4a0bf3e76ec0ec
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Damian Gadal https://www.flickr.com/photos/23024164@N06/3265616424,openimages:test:831dcbd5f56cd7d3,https://open-images-dataset.s3.amazonaws.com/test/831dcbd5f56cd7d3.jpg,e1dff0e43c445b29e39e960aa0076e6e
,scene,desert,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Three Peanuts https://www.flickr.com/photos/3peanuts/16078530198,openimages:test:98a888e7729a613e,https://open-images-dataset.s3.amazonaws.com/test/98a888e7729a613e.jpg,79f555bdc6b42697e880a2541b8fa71f
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Ed Webster https://www.flickr.com/photos/ed_webster/17129211274,openimages:test:02f02d28c1f32db5,https://open-images-dataset.s3.amazonaws.com/test/02f02d28c1f32db5.jpg,9489248c7d6a491ba522e7f15462194d
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Loco Steve https://www.flickr.com/photos/locosteve/5218477953,openimages:test:b0c057f514ca119d,https://open-images-dataset.s3.amazonaws.com/test/b0c057f514ca119d.jpg,9d892bab4ec07abee8112564098e45a7
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Christopher Michel https://www.flickr.com/photos/cmichel67/79644939,openimages:test:212756a285a393ce,https://open-images-dataset.s3.amazonaws.com/test/212756a285a393ce.jpg,4d72e4a7fe322d4a52c7ac0a71c9eb75
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Shawn Allen https://www.flickr.com/photos/shazbot/18082793,openimages:test:d2b169dd30b846fa,https://open-images-dataset.s3.amazonaws.com/test/d2b169dd30b846fa.jpg,a8556eef0e4ac6138c41e7fddf385b5c
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Lukas Bergstrom https://www.flickr.com/photos/lukas/2402518173,openimages:test:ea16f9c1b9d0b038,https://open-images-dataset.s3.amazonaws.com/test/ea16f9c1b9d0b038.jpg,3467474476062a1ff947882e6156e071
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Cameron Wears https://www.flickr.com/photos/camwears/5212256200,openimages:test:12918df743f97902,https://open-images-dataset.s3.amazonaws.com/test/12918df743f97902.jpg,7a8c441a27d2157c981b37c09f6cdd04
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,chetbox https://www.flickr.com/photos/chetbox/3843212285/,openimages:test:97bc673bb2284d01,https://open-images-dataset.s3.amazonaws.com/test/97bc673bb2284d01.jpg,f4c40005bbaf7a9b40057b527bc140c6
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,nelson ebelt https://www.flickr.com/photos/nelsonebelt/5395350237,openimages:test:72a1924083fa2f5c,https://open-images-dataset.s3.amazonaws.com/test/72a1924083fa2f5c.jpg,eeca6a59a5aa10336f3582576b3318a6
,scene,desert,landscape,,,,https://creativecommons.org/licenses/by/2.0/,poppet with a camera https://www.flickr.com/photos/infobunny/6312429519,openimages:test:0d7ca096aba499ed,https://open-images-dataset.s3.amazonaws.com/test/0d7ca096aba499ed.jpg,dbe6e88cbe75fe0b938b0bf86f2a0465
,scene,desert,landscape,,,,https://creativecommons.org/licenses/by/2.0/,VasenkaPhotography https://www.flickr.com/photos/vasenka/8641014727,openimages:test:d95866f5338969ec,https://open-images-dataset.s3.amazonaws.com/test/d95866f5338969ec.jpg,371188c2e02be4a2e906c50d14b76fd2
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,d a v i d v e r a https://www.flickr.com/photos/vera_project/5124632584,openimages:test:b619159dfca4b357,https://open-images-dataset.s3.amazonaws.com/test/b619159dfca4b357.jpg,6a5de46b7a26173abb25b2d96088f5f7
,scene,desert,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Alice Keeler https://www.flickr.com/photos/alicegop/17859060105,openimages:test:9d360ae2de20110b,https://open-images-dataset.s3.amazonaws.com/test/9d360ae2de20110b.jpg,c11021fc3b326ec041ad377291f1255d
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Homini:) https://www.flickr.com/photos/homini/6454597229,openimages:test:9a0da3d26f27d2e0,https://open-images-dataset.s3.amazonaws.com/test/9a0da3d26f27d2e0.jpg,cd25c942c0d8572d6b295b7486ec45a2
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Guillermo Perez https://www.flickr.com/photos/gsantos/10366243546,openimages:test:867d8a8f06504751,https://open-images-dataset.s3.amazonaws.com/test/867d8a8f06504751.jpg,efded4bc6924ef1a98d4a2e2cbda6e43
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Land Rover MENA https://www.flickr.com/photos/landrovermena/10849170593,openimages:test:90c62e5cb88006e5,https://open-images-dataset.s3.amazonaws.com/test/90c62e5cb88006e5.jpg,3b8a8e29d50a13cfa69164a5a925bca9
,scene,desert,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Parker Knight https://www.flickr.com/photos/rocketboom/2816811574,openimages:test:76ebb41f75f2c070,https://open-images-dataset.s3.amazonaws.com/test/76ebb41f75f2c070.jpg,ab8cd16de0f97c3d30f6c4174e5ed342
,scene,aurora,night,golden_hour,,,https://creativecommons.org/licenses/by/2.0/,Jennifer C. https://www.flickr.com/photos/29638108@N06/6855341709,openimages:test:a2560b4e405bde7e,https://open-images-dataset.s3.amazonaws.com/test/a2560b4e405bde7e.jpg,e93b435243284ab86a90aa68160d57dd
,scene,aurora,night,,,,https://creativecommons.org/licenses/by/2.0/,James Southorn https://www.flickr.com/photos/jsouthorn/9884841644,openimages:test:e12e773aebe387c8,https://open-images-dataset.s3.amazonaws.com/test/e12e773aebe387c8.jpg,2c54cea57fb1e7b049a50e5dfa8e1fa4
,scene,aurora,night,,,,https://creativecommons.org/licenses/by/2.0/,Madison Scott-Clary https://www.flickr.com/photos/ranna/353097254,openimages:test:f92627d16455aed8,https://open-images-dataset.s3.amazonaws.com/test/f92627d16455aed8.jpg,c126e9d163e42a16be18a88af5281af8
,scene,aurora,night,,,,https://creativecommons.org/licenses/by/2.0/,Athena Iluz https://www.flickr.com/photos/pandapples/7738226954,openimages:test:b6ef5928cde4bf68,https://open-images-dataset.s3.amazonaws.com/test/b6ef5928cde4bf68.jpg,7faf1a7743888fd0ebe7e450b5604aa5
,scene,aurora,night,,,,https://creativecommons.org/licenses/by/2.0/,eeYee Lu https://www.flickr.com/photos/eeyeelu/2850716505,openimages:test:f41f71cd683f5c43,https://open-images-dataset.s3.amazonaws.com/test/f41f71cd683f5c43.jpg,4dacc63e8e1c14a11ea2f0f0e87aae2e
,scene,moon,night,night,,,https://creativecommons.org/licenses/by/2.0/,spacedust2019 https://www.flickr.com/photos/ruben9/7018723309,openimages:test:d16feec9d0e06f57,https://open-images-dataset.s3.amazonaws.com/test/d16feec9d0e06f57.jpg,02345d85d0f3356f11ba3dddd5bbaa5d
,scene,moon,night,,,,https://creativecommons.org/licenses/by/2.0/,Krishna Bhagavatula https://www.flickr.com/photos/bkkishore/4149307215,openimages:test:dacbf9838813f144,https://open-images-dataset.s3.amazonaws.com/test/dacbf9838813f144.jpg,fda34010a51d800e46d6316832761567
,scene,moon,night,,,,https://creativecommons.org/licenses/by/2.0/,Alex Indigo https://www.flickr.com/photos/alexindigo/2282468759,openimages:test:fb531b83b60cc63e,https://open-images-dataset.s3.amazonaws.com/test/fb531b83b60cc63e.jpg,ccc27e872549db8a9cde591ebd90e506
